"Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"PharmaceuticalProduct_withbox","","","",0,*,"","","","","VMPP logical model","VMPP logical model.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"PharmaceuticalProduct_withbox.ingredient","","","",0,*,"","","","BackboneElement {[]} {[]}
","substance present in the product","substance present in the product","","","","","","","","","",,,,,"",,,,"PharmaceuticalProduct_withbox.ingredient",0,*,"",""
"PharmaceuticalProduct_withbox.ingredient.reference","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/MedicationKnowledge]]}
","referencing other substances","referencing other substances","","","","","","","","","",,,,,"",,,,"PharmaceuticalProduct_withbox.ingredient.reference",1,1,"",""
"PharmaceuticalProduct_withbox.ingredient.role","","","",1,1,"","","","string {[]} {[]}
","active principle, color, excipient","active principle, color, excipient","","","","","","","","","",,,,,"",,,,"PharmaceuticalProduct_withbox.ingredient.role",1,1,"",""
"PharmaceuticalProduct_withbox.ingredient.strength[x]","","","",1,1,"","","","Ratio {[]} {[]}
CodeableConcept {[]} {[]}Quantity {[]} {[]}","strength of the ingridient","strength of the ingridient","","","","","","","","","",,,,,"",,,,"PharmaceuticalProduct_withbox.ingredient.strength[x]",1,1,"",""
"PharmaceuticalProduct_withbox.pharmaceuticalForm","","","",1,1,"","","","CodeableConcept {[]} {[]}
","pharmaceutical Form","pharmaceutical Form","","","","","","","","","",,,,,"",,,,"PharmaceuticalProduct_withbox.pharmaceuticalForm",1,1,"",""
"PharmaceuticalProduct_withbox.package","","","",0,*,"","","","BackboneElement {[]} {[]}
","packaging information","packaging information","","","","","","","","","",,,,,"",,,,"PharmaceuticalProduct_withbox.package",0,*,"",""
"PharmaceuticalProduct_withbox.package.description","","","",0,1,"","","","markdown {[]} {[]}
","description of the package","description of the package","","","","","","","","","",,,,,"",,,,"PharmaceuticalProduct_withbox.package.description",0,1,"",""
"PharmaceuticalProduct_withbox.package.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","type of package","type of package","","","","","","","","","",,,,,"",,,,"PharmaceuticalProduct_withbox.package.type",0,1,"",""
"PharmaceuticalProduct_withbox.package.closureType","","","",0,1,"","","","CodeableConcept {[]} {[]}
","type of closure","type of closure","","","","","","","","","",,,,,"",,,,"PharmaceuticalProduct_withbox.package.closureType",0,1,"",""
"PharmaceuticalProduct_withbox.package.size","","","",0,1,"","","","integer {[]} {[]}
","size - nr of elements","size - nr of elements","","","","","","","","","",,,,,"",,,,"PharmaceuticalProduct_withbox.package.size",0,1,"",""
