"Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"MedicationFull","","","",0,*,"","","","","Medication Knowledge by me logical model","","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"MedicationFull.name.countryLanguage.jurisdiction","","","",0,1,"","","","CodeableConcept {[]} {[]}
","jurisdiction that applies","jurisdiction that applies","","","","","","","","","",,,,,"",,,,"MedicationFull.name.countryLanguage.jurisdiction",0,1,"",""
"MedicationFull.name.countryLanguage.language","","","",1,1,"","","","CodeableConcept {[]} {[]}
","language applicable","language applicable","","","","","","","","","",,,,,"",,,,"MedicationFull.name.countryLanguage.language",1,1,"",""
"MedicationFull.granularity","","","",0,1,"","","","CodeableConcept {[]} {[]}
","level of product, substance, pharmaceutical product, medicinal product or packaged medicinal product","level of product, substance, pharmaceutical product, medicinal product or packaged medicinal product","","","","","","","","","",,,,,"",,,,"MedicationFull.granularity",0,1,"",""
"MedicationFull.kinetics","","","",0,1,"","","","BackboneElement {[]} {[]}
","pharmacokinetics information","pharmacokinetics information","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics",0,1,"",""
"MedicationFull.kinetics.areaUnderCurve","","","",0,1,"","","","BackboneElement {[]} {[]}
","auc values","auc values","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.areaUnderCurve",0,1,"",""
"MedicationFull.kinetics.areaUnderCurve.value","","","",1,1,"","","","decimal {[]} {[]}
","value of auc","value of auc","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.areaUnderCurve.value",1,1,"",""
"MedicationFull.kinetics.areaUnderCurve.unit","","","",1,1,"","","","string {[]} {[]}
","unit of auc","unit of auc","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.areaUnderCurve.unit",1,1,"",""
"MedicationFull.kinetics.halfLifePeriod","","","",0,1,"","","","BackboneElement {[]} {[]}
","half life period of drug","half life period of drug","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.halfLifePeriod",0,1,"",""
"MedicationFull.kinetics.halfLifePeriod.value","","","",1,1,"","","","Extension {[CanonicalType[http://hl7.org/fhir/StructureDefinition/allergyintolerance-duration]]} {[]}
","value","value","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.halfLifePeriod.value",1,1,"",""
"MedicationFull.kinetics.halfLifePeriod.administration","","","",1,1,"","","","BackboneElement {[]} {[]}
","administration method of the half life period","administration method of the half life period","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.halfLifePeriod.administration",1,1,"",""
"MedicationFull.kinetics.halfLifePeriod.administration.route","","","",0,1,"","","","string {[]} {[]}
","route of administration","route of administration","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.halfLifePeriod.administration.route",0,1,"",""
"MedicationFull.kinetics.halfLifePeriod.administration.value","","","",1,1,"","","","decimal {[]} {[]}
","quantity ","quantity ","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.halfLifePeriod.administration.value",1,1,"",""
"MedicationFull.kinetics.halfLifePeriod.administration.unit","","","",1,1,"","","","string {[]} {[]}
","unit of quantity administered","unit of quantity administered","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.halfLifePeriod.administration.unit",1,1,"",""
"MedicationFull.kinetics.bioavailability","","","",0,1,"","","","BackboneElement {[]} {[]}
","bioavailability of product","bioavailability of product","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.bioavailability",0,1,"",""
"MedicationFull.kinetics.bioavailability.value","","","",1,1,"","","","decimal {[]} {[]}
","value for bioavailability","value for bioavailability","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.bioavailability.value",1,1,"",""
"MedicationFull.kinetics.bioavailability.unit","","","",1,1,"","","","string {[]} {[]}
","unit for bioavailability","unit for bioavailability","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.bioavailability.unit",1,1,"",""
"MedicationFull.kinetics.bioavailability.route","","","",0,1,"","","","string {[]} {[]}
","route for which it was administered","route for which it was administered","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.bioavailability.route",0,1,"",""
"MedicationFull.kinetics.elimination","","","",0,*,"","","","string {[]} {[]}
","eliminination format of drug","eliminination format of drug","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.elimination",0,*,"",""
"MedicationFull.kinetics.LD50","","","",0,1,"","","","BackboneElement {[]} {[]}
","lethal dose 50% for product","lethal dose 50% for product","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.LD50",0,1,"",""
"MedicationFull.kinetics.LD50.value","","","",1,1,"","","","decimal {[]} {[]}
","value for LD50","value for LD50","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.LD50.value",1,1,"",""
"MedicationFull.kinetics.LD50.unit","","","",1,1,"","","","string {[]} {[]}
","unit for LD50","unit for LD50","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.LD50.unit",1,1,"",""
"MedicationFull.kinetics.LD50.route","","","",0,1,"","","","string {[]} {[]}
","route for LD50","route for LD50","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.LD50.route",0,1,"",""
"MedicationFull.kinetics.LD50.document","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/DocumentReference]]}
","documentation of test","documentation of test","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.LD50.document",0,1,"",""
"MedicationFull.kinetics.LD50.specimen","","","",0,1,"","","","string {[]} {[]}
","specimen tested","specimen tested","","","","","","","","","",,,,,"",,,,"MedicationFull.kinetics.LD50.specimen",0,1,"",""
"MedicationFull.mechanismOfAction","","","",0,1,"","","","string {[]} {[]}
","mechanism of action of drug","mechanism of action of drug","","","","","","","","","",,,,,"",,,,"MedicationFull.mechanismOfAction",0,1,"",""
"MedicationFull.drugType","","","",0,1,"","","","string {[]} {[]}
","type of drug - small molecule, biologic, etc","type of drug - small molecule, biologic, etc","","","","","","","","","",,,,,"",,,,"MedicationFull.drugType",0,1,"",""
"MedicationFull.sideEffects","","","",0,*,"","","","CodeableConcept {[]} {[]}
","side effects known","side effects known","","","","","","","","","",,,,,"",,,,"MedicationFull.sideEffects",0,*,"",""
"MedicationFull.interactions","","","",0,*,"","","","BackboneElement {[]} {[]}
","known interactions","known interactions","","","","","","","","","",,,,,"",,,,"MedicationFull.interactions",0,*,"",""
"MedicationFull.interactions.type","","","",1,1,"","","","string {[]} {[]}
","type of interaction","type of interaction","","","","","","","","","",,,,,"",,,,"MedicationFull.interactions.type",1,1,"",""
"MedicationFull.interactions.substance","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/MedicationKnowledge]]}
","","","","","","","","","","","",,,,,"",,,,"MedicationFull.interactions.substance",1,1,"",""
"MedicationFull.interactions.reaction","","","",0,1,"","","","string {[]} {[]}
","what is the reaction","what is the reaction","","","","","","","","","",,,,,"",,,,"MedicationFull.interactions.reaction",0,1,"",""
"MedicationFull.interactions.riskLevel","","","",0,1,"","","","string {[]} {[]}
","level of risk","level of risk","","","","","","","","","",,,,,"",,,,"MedicationFull.interactions.riskLevel",0,1,"",""
"MedicationFull.interactions.clinicalIssue","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/DetectedIssue]]}
","reference for clinicalIssue","reference for clinicalIssue","","","","","","","","","",,,,,"",,,,"MedicationFull.interactions.clinicalIssue",0,*,"",""
"MedicationFull.contraIndication","","","",0,*,"","","","CodeableConcept {[]} {[]}
","contraindication","contraindication","","","","","","","","","",,,,,"",,,,"MedicationFull.contraIndication",0,*,"",""
"MedicationFull.monograph","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/DocumentReference]]}
","Associated documentation about the medication","Associated documentation about the medication","","","","","","","","","",,,,,"",,,,"MedicationFull.monograph",0,*,"",""
"MedicationFull.masterfile","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/DocumentReference]]}
","masterfile from where the product comes from","masterfile from where the product comes from","","","","","","","","","",,,,,"",,,,"MedicationFull.masterfile",0,*,"",""
"MedicationFull.classification","","","",0,*,"","","","CodeableConcept {[]} {[]}
","drug classification, atc, internal, etc","drug classification, atc, internal, etc","","","","","","","","","",,,,,"",,,,"MedicationFull.classification",0,*,"",""
"MedicationFull.drugCharacteristics","","","",0,*,"","","","CodeableConcept {[]} {[]}
","characteristics for drug, opioid, etc","characteristics for drug, opioid, etc","","","","","","","","","",,,,,"",,,,"MedicationFull.drugCharacteristics",0,*,"",""
"MedicationFull.administratitionRoute","","","",1,*,"","","","BackboneElement {[]} {[]}
","route for administrating","route for administrating","","","","","","","","","",,,,,"",,,,"MedicationFull.administratitionRoute",1,*,"",""
"MedicationFull.administratitionRoute.route","","","",1,1,"","","","CodeableConcept {[]} {[]}
","route for administrating","route for administrating","","","","","","","","","",,,,,"",,,,"MedicationFull.administratitionRoute.route",1,1,"",""
"MedicationFull.administratitionRoute.type","","","",1,1,"","","","string {[]} {[]}
","type of route administration, offlabel, official","type of route administration, offlabel, official","","","","","","","","","",,,,,"",,,,"MedicationFull.administratitionRoute.type",1,1,"",""
"MedicationFull.ingredient","","","",0,*,"","","","BackboneElement {[]} {[]}
","substance present in the product","substance present in the product","","","","","","","","","",,,,,"",,,,"MedicationFull.ingredient",0,*,"",""
"MedicationFull.ingredient.reference","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/MedicationKnowledge]]}
","referencing other substances","referencing other substances","","","","","","","","","",,,,,"",,,,"MedicationFull.ingredient.reference",1,1,"",""
"MedicationFull.ingredient.role","","","",1,1,"","","","string {[]} {[]}
","active principle, color, excipient","active principle, color, excipient","","","","","","","","","",,,,,"",,,,"MedicationFull.ingredient.role",1,1,"",""
"MedicationFull.ingredient.strength[x]","","","",1,1,"","","","Ratio {[]} {[]}
CodeableConcept {[]} {[]}Quantity {[]} {[]}","strength of the ingridient","strength of the ingridient","","","","","","","","","",,,,,"",,,,"MedicationFull.ingredient.strength[x]",1,1,"",""
"MedicationFull.pharmaceuticalForm","","","",1,1,"","","","CodeableConcept {[]} {[]}
","pharmaceutical Form","pharmaceutical Form","","","","","","","","","",,,,,"",,,,"MedicationFull.pharmaceuticalForm",1,1,"",""
"MedicationFull.pharmacoeconomics","","","",0,1,"","","","BackboneElement {[]} {[]}
","pharmacoeconomics assessments","pharmacoeconomics assessments","","","","","","","","","",,,,,"",,,,"MedicationFull.pharmacoeconomics",0,1,"",""
"MedicationFull.pharmacoeconomics.value","","","",1,1,"","","","string {[]} {[]}
","value","value","","","","","","","","","",,,,,"",,,,"MedicationFull.pharmacoeconomics.value",1,1,"",""
"MedicationFull.pharmacoeconomics.unit","","","",1,1,"","","","string {[]} {[]}
","unit","unit","","","","","","","","","",,,,,"",,,,"MedicationFull.pharmacoeconomics.unit",1,1,"",""
"MedicationFull.pharmacoeconomics.source","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/DocumentReference]]}
","source of documentation","source of documentation","","","","","","","","","",,,,,"",,,,"MedicationFull.pharmacoeconomics.source",1,1,"",""
"MedicationFull.pharmacoeconomics.condition","","","",0,1,"","","","CodeableConcept {[]} {[]}
","condition for which it applies.","condition for which it applies.","","","","","","","","","",,,,,"",,,,"MedicationFull.pharmacoeconomics.condition",0,1,"",""
"MedicationFull.marketingAuthorization","","","",0,1,"","","","Reference {[]} {[]}
","marketing auhtorization of product","marketing auhtorization of product","","","","","","","","","",,,,,"",,,,"MedicationFull.marketingAuthorization",0,1,"",""
"MedicationFull.marketingAuthorizationHolder","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization]]}
","holder of the marketing authorization","holder of the marketing authorization","","","","","","","","","",,,,,"",,,,"MedicationFull.marketingAuthorizationHolder",0,*,"",""
"MedicationFull.clinicalTrial","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/ResearchStudy]]}
","trials done with the product","trials done with the product","","","","","","","","","",,,,,"",,,,"MedicationFull.clinicalTrial",0,*,"",""
"MedicationFull.copayment","","","",0,1,"","","","CodeableConcept {[]} {[]}
","copayment information","copayment information","","","","","","","","","",,,,,"",,,,"MedicationFull.copayment",0,1,"",""
"MedicationFull.package","","","",0,*,"","","","BackboneElement {[]} {[]}
","packaging information","packaging information","","","","","","","","","",,,,,"",,,,"MedicationFull.package",0,*,"",""
"MedicationFull.package.description","","","",0,1,"","","","markdown {[]} {[]}
","description of the package","description of the package","","","","","","","","","",,,,,"",,,,"MedicationFull.package.description",0,1,"",""
"MedicationFull.package.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","type of package","type of package","","","","","","","","","",,,,,"",,,,"MedicationFull.package.type",0,1,"",""
"MedicationFull.package.closureType","","","",0,1,"","","","CodeableConcept {[]} {[]}
","type of closure","type of closure","","","","","","","","","",,,,,"",,,,"MedicationFull.package.closureType",0,1,"",""
"MedicationFull.package.size","","","",0,1,"","","","integer {[]} {[]}
","size - nr of elements","size - nr of elements","","","","","","","","","",,,,,"",,,,"MedicationFull.package.size",0,1,"",""
"MedicationFull.price","","","",0,1,"","","","BackboneElement {[]} {[]}
","pricing information","pricing information","","","","","","","","","",,,,,"",,,,"MedicationFull.price",0,1,"",""
"MedicationFull.price.type","","","",1,1,"","","","CodeableConcept {[]} {[]}
","type of price","type of price","","","","","","","","","",,,,,"",,,,"MedicationFull.price.type",1,1,"",""
"MedicationFull.price.source","","","",0,1,"","","","string {[]} {[]}
","source of it","source of it","","","","","","","","","",,,,,"",,,,"MedicationFull.price.source",0,1,"",""
"MedicationFull.price.cost","","","",1,1,"","","","Money {[]} {[]}
","value of the price","value of the price","","","","","","","","","",,,,,"",,,,"MedicationFull.price.cost",1,1,"",""
"MedicationFull.preparationInstructions","","","",0,1,"","","","markdown {[]} {[]}
","The instructions for preparing the medication","The instructions for preparing the medication","","","","","","","","","",,,,,"",,,,"MedicationFull.preparationInstructions",0,1,"",""
"MedicationFull.administrationInstructions","","","",0,1,"","","","markdown {[]} {[]}
","The instructions for administring the medication","The instructions for administring the medication","","","","","","","","","",,,,,"",,,,"MedicationFull.administrationInstructions",0,1,"",""
"MedicationFull.productImage","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Binary]]}
","image of the product","image of the product","","","","","","","","","",,,,,"",,,,"MedicationFull.productImage",0,*,"",""
"MedicationFull.batch","","","",0,1,"","","","BackboneElement {[]} {[]}
","batch information","batch information","","","","","","","","","",,,,,"",,,,"MedicationFull.batch",0,1,"",""
"MedicationFull.batch.lotNumber","","","",0,1,"","","","string {[]} {[]}
","lotnumber","lotnumber","","","","","","","","","",,,,,"",,,,"MedicationFull.batch.lotNumber",0,1,"",""
"MedicationFull.batch.expirationDate","","","",0,1,"","","","dateTime {[]} {[]}
","expirationdate","expirationdate","","","","","","","","","",,,,,"",,,,"MedicationFull.batch.expirationDate",0,1,"",""
"MedicationFull.impurity","","","",0,*,"","","","Reference {[]} {[]}
","impurities potentially contained in product, allergenes, etc","impurities potentially contained in product, allergenes, etc","","","","","","","","","",,,,,"",,,,"MedicationFull.impurity",0,*,"",""
